experiment,scenario,session,mean_joint_risk,mean_disruption,mean_learning_loss,intervention_rate,stop_rate
w_a0.75_b0.7_g1.65,forklift,30,0.3287439539988975,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,forklift,31,0.33242774406804354,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,forklift,32,0.3309378349153978,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,forklift,33,0.32602008860004034,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,forklift,34,0.3241581062426695,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,forklift,35,0.3297145066173994,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,forklift,36,0.32787177740371154,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,forklift,37,0.3217251462559535,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,forklift,38,0.3198722998261923,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,forklift,39,0.3214455964671797,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,crane,0,0.32235876068862784,0.014000000000000002,0.010000000000000002,0.2,0.0
w_a0.75_b0.7_g1.65,crane,1,0.31434660749538684,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,2,0.31859343952019425,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,crane,3,0.32209937246796655,0.014000000000000002,0.010000000000000002,0.2,0.0
w_a0.75_b0.7_g1.65,crane,4,0.32479830446539054,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,crane,5,0.3168681214036988,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,crane,6,0.3175795975331564,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,crane,7,0.32227200610285667,0.014583333333333335,0.010416666666666666,0.20833333333333334,0.0
w_a0.75_b0.7_g1.65,crane,8,0.32304006871445,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,crane,9,0.3156656627557093,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,crane,10,0.3205896827534399,0.015166666666666669,0.010833333333333335,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,crane,11,0.3229615940639505,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,12,0.3183833173494227,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,13,0.3210698019822183,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,14,0.3141727760675831,0.01983333333333333,0.014166666666666666,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,crane,15,0.31931104353770257,0.015166666666666667,0.010833333333333334,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,crane,16,0.3262403560979997,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,17,0.32279589449642915,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,18,0.31910162233323786,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,crane,19,0.3237954125377953,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,20,0.3293588068382948,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,crane,21,0.32296201831745996,0.014583333333333335,0.010416666666666666,0.20833333333333334,0.0
w_a0.75_b0.7_g1.65,crane,22,0.3176736803108671,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,crane,23,0.3233984568962432,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,crane,24,0.3199997942128327,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,25,0.3175697431362169,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,crane,26,0.3174604011180412,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,27,0.3158563565411125,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,crane,28,0.31963335635168083,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,29,0.3196800348226162,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,crane,30,0.3218968660849167,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,crane,31,0.32254033821329753,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,32,0.3174584873143575,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,33,0.3218692614693622,0.018083333333333333,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,crane,34,0.32246342767547925,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,crane,35,0.31990561908480164,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,36,0.3175911807798508,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,crane,37,0.31299706698481633,0.02041666666666667,0.014583333333333334,0.2916666666666667,0.0
w_a0.75_b0.7_g1.65,crane,38,0.3283571227314168,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,crane,39,0.3063660405869077,0.021000000000000005,0.015000000000000001,0.3,0.0
w_a0.75_b0.7_g1.65,substation,0,0.32942357409303824,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,substation,1,0.3248925266738386,0.014000000000000002,0.010000000000000002,0.2,0.0
w_a0.75_b0.7_g1.65,substation,2,0.321635318270348,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,substation,3,0.32044377324879714,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,substation,4,0.32369662211132455,0.014583333333333334,0.010416666666666666,0.20833333333333334,0.0
w_a0.75_b0.7_g1.65,substation,5,0.3228603564471301,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,substation,6,0.3237508538166731,0.015166666666666669,0.010833333333333334,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,substation,7,0.3213835722350321,0.01691666666666667,0.012083333333333333,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,substation,8,0.32414639708250154,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,substation,9,0.3258323105253183,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,10,0.3198505473289701,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,substation,11,0.3202301163287765,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,substation,12,0.32613995647904165,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,13,0.3290994145698285,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,substation,14,0.32196895526872604,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,substation,15,0.32205614616556477,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,substation,16,0.31951178776081685,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,17,0.3239769669941995,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,18,0.3227024547181891,0.02041666666666667,0.014583333333333334,0.2916666666666667,0.0
w_a0.75_b0.7_g1.65,substation,19,0.3248415190959257,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,20,0.3241011495960046,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,substation,21,0.32342279365092996,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,substation,22,0.3240602880261099,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,substation,23,0.3234122214282758,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,substation,24,0.31875518071286846,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,substation,25,0.320663228254336,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,substation,26,0.3248649287217483,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,substation,27,0.33035289739098217,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,substation,28,0.31555428263700097,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,substation,29,0.3195787212654313,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,substation,30,0.32802328585673374,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,substation,31,0.3298741024399285,0.015166666666666669,0.010833333333333335,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,substation,32,0.327404357077991,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,33,0.324243054872705,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,substation,34,0.3220472821578433,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,substation,35,0.32187501051269585,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,substation,36,0.3264799913236058,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,substation,37,0.3207856086717355,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,substation,38,0.3211889777259089,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,substation,39,0.3231513851692931,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,mining,0,0.31506048258678354,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,1,0.31610820206896134,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,mining,2,0.32116268161888223,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,mining,3,0.3150639518460852,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,mining,4,0.3206312836399319,0.015166666666666669,0.010833333333333334,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,mining,5,0.3214652675286596,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,mining,6,0.3152277000827724,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,mining,7,0.31718870280295497,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,mining,8,0.3138703836122502,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,mining,9,0.31404976506376914,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,10,0.3171489135986042,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,mining,11,0.3164758700773687,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,mining,12,0.3168772394183404,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,mining,13,0.32005662856328265,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,mining,14,0.3190170192950849,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,mining,15,0.3160678795356882,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,16,0.32458423152008026,0.015166666666666669,0.010833333333333335,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,mining,17,0.31856030263917173,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,mining,18,0.31690549137713214,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,mining,19,0.31776175493165904,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,20,0.3193715397777802,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,mining,21,0.3230903146089601,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,mining,22,0.3205272676219424,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,mining,23,0.31647697681328246,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,mining,24,0.3203791962688358,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,mining,25,0.3190567654932443,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,26,0.30953528466504066,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,mining,27,0.3148492146900804,0.01616666666666667,0.011500000000000002,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,mining,28,0.3159157610499908,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,mining,29,0.3129480257883041,0.021000000000000005,0.015000000000000003,0.3,0.0
w_a0.75_b0.7_g1.65,mining,30,0.3221104271318009,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,mining,31,0.3083215666176855,0.01983333333333333,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,mining,32,0.3164622645275941,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,33,0.311911903616909,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,mining,34,0.30979428776057333,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,mining,35,0.3141777797866341,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,mining,36,0.3191331136586132,0.01691666666666667,0.012083333333333333,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,mining,37,0.3129579585273387,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,mining,38,0.31179816516027414,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,mining,39,0.31337843460675135,0.015166666666666667,0.010833333333333334,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,0,0.31000637298146316,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,1,0.3089462738070266,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,2,0.30652029829906874,0.022166666666666668,0.015833333333333335,0.31666666666666665,0.0
w_a0.75_b0.7_g1.65,oil_gas,3,0.3138137256683323,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,oil_gas,4,0.31515518629537664,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,5,0.31276641056655025,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,6,0.3138900917158592,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,7,0.3203778633701238,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b0.7_g1.65,oil_gas,8,0.31413380865369855,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,oil_gas,9,0.3150946763358727,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,oil_gas,10,0.31303589503008794,0.021000000000000005,0.015000000000000001,0.3,0.0
w_a0.75_b0.7_g1.65,oil_gas,11,0.3182893513423212,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,oil_gas,12,0.314409957143352,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,oil_gas,13,0.3156966179065616,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,14,0.3178036968580963,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,oil_gas,15,0.3211157136041185,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,oil_gas,16,0.3154655020079929,0.02041666666666667,0.014583333333333334,0.2916666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,17,0.3157469445024276,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,oil_gas,18,0.31733433981744547,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,19,0.3118073583956427,0.019833333333333335,0.014166666666666666,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,oil_gas,20,0.31000120045722157,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b0.7_g1.65,oil_gas,21,0.32104229672882767,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,22,0.313739594281783,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,oil_gas,23,0.31178634340811323,0.021000000000000005,0.015000000000000001,0.3,0.0
w_a0.75_b0.7_g1.65,oil_gas,24,0.3142368798259365,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,oil_gas,25,0.3096143975661792,0.022166666666666668,0.01583333333333333,0.31666666666666665,0.0
w_a0.75_b0.7_g1.65,oil_gas,26,0.31409834274862686,0.019250000000000003,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,oil_gas,27,0.31991006528508714,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,28,0.3102914393720077,0.01925,0.013750000000000002,0.275,0.0
w_a0.75_b0.7_g1.65,oil_gas,29,0.3157271541288658,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,oil_gas,30,0.3217421694993075,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,31,0.3166035863906678,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,32,0.3127027769764419,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,33,0.3171308437169316,0.021000000000000005,0.015000000000000001,0.3,0.0
w_a0.75_b0.7_g1.65,oil_gas,34,0.311155056827263,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,35,0.32250300937826826,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,oil_gas,36,0.31421513897026104,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,oil_gas,37,0.31522499199311454,0.015166666666666669,0.010833333333333335,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,oil_gas,38,0.31807665750750264,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,oil_gas,39,0.3159931511307442,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,factory,0,0.3279910537334387,0.014583333333333334,0.010416666666666666,0.20833333333333334,0.0
w_a0.75_b0.7_g1.65,factory,1,0.33339846948850915,0.015166666666666669,0.010833333333333335,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,factory,2,0.3261690001630255,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,factory,3,0.3381654637891697,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,factory,4,0.3310344542365237,0.015166666666666669,0.010833333333333335,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,factory,5,0.3304462857491276,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,factory,6,0.3324409608587139,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,factory,7,0.33664515975999976,0.015166666666666667,0.010833333333333334,0.21666666666666667,0.0
w_a0.75_b0.7_g1.65,factory,8,0.33257325614789257,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,9,0.33383107622488434,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,10,0.3354022862084463,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,11,0.3292244365646771,0.02041666666666667,0.014583333333333334,0.2916666666666667,0.0
w_a0.75_b0.7_g1.65,factory,12,0.33675582661604603,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,13,0.3344947696491623,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,factory,14,0.3260757290602444,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,factory,15,0.3364263414924253,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,factory,16,0.33596574160992804,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,factory,17,0.33086220342816297,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,factory,18,0.33860503129090985,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,factory,19,0.3330348618430354,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,20,0.33811985220587987,0.015750000000000004,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,factory,21,0.33258737315228737,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,factory,22,0.3301841106726594,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b0.7_g1.65,factory,23,0.3316725676094805,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,factory,24,0.3317958224392497,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,25,0.3305576903127855,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,26,0.33429454683240534,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b0.7_g1.65,factory,27,0.3293658700739987,0.02041666666666667,0.014583333333333334,0.2916666666666667,0.0
w_a0.75_b0.7_g1.65,factory,28,0.338040036124645,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,factory,29,0.32811603683945745,0.019250000000000003,0.01375,0.275,0.0
w_a0.75_b0.7_g1.65,factory,30,0.3304926793420969,0.01691666666666667,0.012083333333333333,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,factory,31,0.33655972399012046,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b0.7_g1.65,factory,32,0.3284311102352488,0.0175,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,factory,33,0.3368272847745672,0.014000000000000002,0.010000000000000002,0.2,0.0
w_a0.75_b0.7_g1.65,factory,34,0.3260943336913371,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b0.7_g1.65,factory,35,0.33432834646933784,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b0.7_g1.65,factory,36,0.3297048652707882,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b0.7_g1.65,factory,37,0.33110098540968547,0.013416666666666669,0.009583333333333334,0.19166666666666668,0.0
w_a0.75_b0.7_g1.65,factory,38,0.33932949450405625,0.012833333333333334,0.009166666666666667,0.18333333333333332,0.0
w_a0.75_b0.7_g1.65,factory,39,0.3315784578655044,0.017500000000000005,0.0125,0.25,0.0
w_a0.75_b1.05_g0.55,forklift,0,0.326301788592511,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,1,0.32713910054368417,0.01575,0.011250000000000001,0.225,0.0
w_a0.75_b1.05_g0.55,forklift,2,0.32952155279259315,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a0.75_b1.05_g0.55,forklift,3,0.3289462670195916,0.015750000000000004,0.011250000000000001,0.225,0.0
w_a0.75_b1.05_g0.55,forklift,4,0.326502800326093,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,5,0.3210989493227918,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a0.75_b1.05_g0.55,forklift,6,0.3313842509507989,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b1.05_g0.55,forklift,7,0.32107437754769436,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b1.05_g0.55,forklift,8,0.3257501698439524,0.01925,0.013750000000000002,0.275,0.0
w_a0.75_b1.05_g0.55,forklift,9,0.32593082295274534,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,10,0.3222260511995053,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a0.75_b1.05_g0.55,forklift,11,0.3205324167881324,0.014583333333333335,0.010416666666666668,0.20833333333333334,0.0
w_a0.75_b1.05_g0.55,forklift,12,0.32699755825443116,0.018083333333333333,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,13,0.327496780778513,0.0175,0.0125,0.25,0.0
w_a0.75_b1.05_g0.55,forklift,14,0.325895268515659,0.018083333333333333,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,15,0.32500547073757496,0.014583333333333334,0.010416666666666666,0.20833333333333334,0.0
w_a0.75_b1.05_g0.55,forklift,16,0.3291289292278933,0.01925,0.01375,0.275,0.0
w_a0.75_b1.05_g0.55,forklift,17,0.3226724110084761,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a0.75_b1.05_g0.55,forklift,18,0.32174336625956645,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,19,0.3227489850692299,0.021000000000000005,0.015000000000000001,0.3,0.0
w_a0.75_b1.05_g0.55,forklift,20,0.32733998960297384,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a0.75_b1.05_g0.55,forklift,21,0.33041213911726364,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a0.75_b1.05_g0.55,forklift,22,0.3294819433707275,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
